"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchClass","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","arm_angle","arm_angle_180","arm_angle_savant","VertRelAngle","HorzRelAngle","SpinRate","SpinVeloRatio","SpinAxis","Tilt","SpinAxis_inferred","Tilt_inferred","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","HitType","zone_x","zone_y","xBA","x1B","x2B","x3B","xHR","xOut","xSLG","woba_weight","xwOBACON","Umpire","HomeTeamCode","AwayTeamCode","Code","PitchUUID","yt_RelSpeed","yt_RelHeight","yt_RelSide","yt_VertRelAngle","yt_HorzRelAngle","yt_ZoneSpeed","yt_PlateLocHeight","yt_PlateLocSide","yt_VertApprAngle","yt_HorzApprAngle","yt_ZoneTime","yt_HorzBreak","yt_InducedVertBreak","yt_OutOfPlane","yt_FSRI","yt_EffectiveSpin","yt_GyroSpin","yt_Efficiency","yt_SpinComponentX","yt_SpinComponentY","yt_SpinComponentZ","yt_HitVelocityX","yt_HitVelocityY","yt_HitVelocityZ","yt_HitLocationX","yt_HitLocationY","yt_HitLocationZ","yt_GroundLocationX","yt_GroundLocationY","yt_HitBreakX","yt_HitBreakY","yt_HitBreakT","yt_HitSpinComponentX","yt_HitSpinComponentY","yt_HitSpinComponentZ","yt_SessionName","Note","yt_PitchSpinConfidence","yt_PitchReleaseConfidence","yt_HitSpinConfidence","yt_EffectiveBattingSpeed","yt_ReleaseAccuracy","yt_ZoneAccuracy","yt_SeamLat","yt_SeamLong","yt_ReleaseDistance","filter_col","barrel","sweetspot","HitDirection1","HitDirection2","hc_x","hc_y","launch_speed","launch_angle","bbe","hardhit","weakhit","whiff","swing","take","in_zone","SEASON","yt_AeroModel","local_vid_file","arm_length","height_inches","shoulder_pos","run_value","total_bases","woba_value","tj_stuff_plus"
137,"2024-05-11","9:06:36 PM",1,9,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Evan Berkey","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",0,3,2,"Fastball","Fastball","Fastballs","StrikeCalled","Strikeout","","StrikeoutLooking",1,0,"E. Berkey struck out looking. (1 out)",84.33650663,41.8626137074669,138.137386292533,48.1373862925331,0.810873451,2.05512066,2439.526728,28.9261059709606,146.7621599,"11:00",152.038981644543,"11:04",5.652054316,-1.301144561,5.998801562,-24.66363117,14.9138388,-7.916818069,2.907362579,1.089776077,76.97123333,-6.359062998,0.915829355,0.454530975,,,,,,,,,,,,4.438573576,8.540939296,0.230737435,50,6.435590311,-4.573640722,-122.065432,-4.507880119,6.702795192,23.82621545,-19.27617466,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","5be5219b-bfc0-497e-aff2-da74419f5587",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:06:36",1715475996,1715475996,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"5be5219b-bfc0-497e-aff2-da74419f5587",84.50947397,5.652531906,-1.306150615,0.803956263,2.115760955,77.11334933,2.907785311,1.093468924,-6.351576162,0.972557201,0.454393852,-8.478590766,13.77877812,49.13078471,67.16948569,1596.266739,1844.782684,65.43345974,-0.547287094,0.756205154,0.358651087,,,,,,,,,,,,,,,,,0.983146427,1,,,"high","high",29.54746288,-38.07750741,54.86820039,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0256A.mp4",28.08,72,50.4,-0.33285316,,,97.3556208128815
138,"2024-05-11","9:07:11 PM",2,1,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,0,0,"Curveball","Curveball","BreakingBalls","StrikeCalled","","","",,,,75.89393218,46.5650664576993,133.434933542301,43.4349335423007,2.404510172,-0.260189437,2409.986673,31.7546687037398,323.3560437,"4:45",313.158584471086,"4:26",5.654332715,-1.536036659,5.871907058,-58.00441941,-8.696198484,9.273935299,1.622219357,-0.217084703,69.79065922,-11.20042008,0.992473744,0.505395289,,,,,,,,,,,,-5.015618777,-5.336839851,1.552565235,50,5.825587707,0.227886547,-110.2840027,2.923927563,-6.144756072,20.57419311,-38.71234138,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","6e1bd312-681f-4f3a-be41-213ea4ea6662",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:07:11",1715476031,1715476031,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"6e1bd312-681f-4f3a-be41-213ea4ea6662",75.98326321,5.642753881,-1.538370494,2.542797465,-0.231844928,69.82302958,1.631557512,-0.215703601,-11.06129926,1.013526574,0.505305384,9.007447818,-11.57215633,54.8578559,68.92718333,1387.204915,1970.710097,57.56068821,0.461843838,0.817726554,-0.34354556,,,,,,,,,,,,,,,,,0.911966056,1,,,"high","high",27.965535,73.35512001,54.99509489,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0257A.mp4",28.08,72,50.4,-0.0164085,,,104.818155197124
139,"2024-05-11","9:07:23 PM",2,2,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,0,1,"Fastball","Fastball","Fastballs","BallCalled","","","",,,,84.15323457,46.7841107941259,133.215889205874,43.2158892058741,2.447214668,1.597329135,2473.092906,29.3879720564139,149.3418162,"11:00",155.181138707957,"11:10",5.612300456,-1.503111683,5.929880962,-24.29173896,15.6436425,-7.234627836,4.586136906,0.567164926,76.73382203,-4.492367942,0.958433877,0.454831402,,,,,,,,,,,,4.500998685,8.326516534,0.795541388,50,6.55722533,-4.697093126,-122.1889772,-0.693638777,6.802851204,24.1384893,-19.58927518,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","e011b592-00f2-4f6e-9a51-0df9d0ac033d",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:07:23",1715476043,1715476043,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"e011b592-00f2-4f6e-9a51-0df9d0ac033d",84.33194853,5.613029033,-1.50816528,2.437145906,1.65868837,76.8810218,4.586321351,0.570859925,-4.488488521,1.015174142,0.454686552,-7.798453723,14.53948974,48.66434144,59.53262335,1633.401422,1856.929809,66.04690906,-0.568151794,0.750853235,0.336783252,,,,,,,,,,,,,,,,,0.93974629,1,,,"high","high",36.42063898,-25.40632154,54.93712099,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0258A.mp4",28.08,72,50.4,0.01963177,,,109.314711734365
140,"2024-05-11","9:07:39 PM",2,3,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,1,1,"Curveball","Curveball","BreakingBalls","StrikeCalled","","","",,,,77.25541904,43.6511447052734,136.348855294727,46.3488552947266,2.534850123,0.470818555,2493.604742,32.2774087952187,324.5603871,"4:45",312.846619080681,"4:26",5.701141187,-1.432074757,5.803485538,-55.2468988,-7.529853064,8.118241659,2.006322547,0.442453301,71.23783347,-10.5381507,1.482591543,0.496416192,,,,,,,,,,,,-4.950282731,-4.012470555,0.115442672,50,6.834359262,0.186900281,-112.4789904,-2.273509863,-6.299030806,21.6865222,-37.27975304,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","72fdd5d5-16c5-4edb-96bd-45c9cd0e9cbc",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:07:39",1715476059,1715476059,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,1.82,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"72fdd5d5-16c5-4edb-96bd-45c9cd0e9cbc",77.35535776,5.690569905,-1.43484144,2.662765722,0.504927336,71.28407655,2.015115982,0.444148264,-10.40645277,1.50843131,0.496327625,7.79762645,-10.26240455,59.24337898,67.29082475,1275.21048,2142.872567,51.13923865,0.416645236,0.859347326,-0.29652811,,,,,,,,,,,,,,,,,0.765866246,1,,,"high","high",29.43825772,73.06074634,55.06351641,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0259A.mp4",28.08,72,50.4,-0.14819686,,,111.586012790353
141,"2024-05-11","9:07:52 PM",2,4,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,1,2,"Curveball","Curveball","BreakingBalls","BallCalled","","","",,,,76.8063669,43.4467387228028,136.553261277197,46.5532612771972,2.201674067,-0.601387589,2430.187433,31.6404424670164,327.7290753,"5:00",317.5487116731,"4:35",5.694251209,-1.415353873,5.844683283,-56.85739242,-8.681617525,7.941668924,1.256376031,-0.723300837,70.5398654,-11.71167542,-0.288566134,0.502735355,,,,,,,,,,,,-5.471331224,-4.563031762,-0.220077553,50,6.906211369,3.612205252,-110.9982554,-3.688190537,-6.777615004,21.18261924,-37.82650806,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","c6657a5e-5416-4d85-9904-31747dadf250",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:07:52",1715476072,1715476072,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",-0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"c6657a5e-5416-4d85-9904-31747dadf250",76.89947762,5.68284979,-1.418266372,2.33677891,-0.566277479,70.57323247,1.265654935,-0.72153489,-11.5743018,-0.261653357,0.502653265,7.611799684,-11.48759413,57.61705713,68.85124024,1301.548618,2052.262692,53.55754046,0.452846618,0.84448741,-0.285956211,,,,,,,,,,,,,,,,,0.88542283,1,,,"high","high",28.03388378,78.14445746,55.02231866,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0260A.mp4",28.08,72,50.4,0.0020866,,,109.300815115801
142,"2024-05-11","9:08:14 PM",2,5,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,2,2,"Slider","Curveball","BreakingBalls","Foul","","","",,,,77.42822942,54.5864961586337,125.413503841366,35.4135038413663,2.853239973,-0.549456719,2634.341063,34.0230053396977,299.8979371,"4:00",284.361195938015,"3:29",5.430038793,-1.729969089,5.836732578,-51.60512708,-2.824300455,11.03093363,2.562545377,-0.150855907,70.06965747,-9.036804016,1.833799958,0.495576507,,,,,,,,,,,,-5.481364653,-2.457294818,1.771472787,50,5.646780763,0.776108248,-112.4751903,4.080228986,-6.995489584,21.11123296,-35.31012635,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","1ad3fd73-1c2f-45f4-80d4-315f6048f2af",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:08:14",1715476094,1715476094,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"1ad3fd73-1c2f-45f4-80d4-315f6048f2af",77.54767328,5.420772657,-1.731869215,2.963958204,-0.526176714,70.13762964,2.570428764,-0.149729841,-8.917372779,1.850903004,0.495457082,10.81931554,-5.520584542,64.21014859,24.88560208,1146.127016,2371.949767,43.50716134,0.216864286,0.900395853,-0.377169976,,,,,,,,,,,,,,,,,0.934345016,1,,,"high","high",67.60295813,-59.19400666,55.03026937,"All",,,"","",,,,,,,,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0261A.mp4",28.08,72,50.4,0,,,106.589115668205
143,"2024-05-11","9:08:31 PM",2,6,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,2,2,"Fastball","Fastball","Fastballs","Foul","","","",,,,85.70446027,39.564011674559,140.435988325441,50.435988325441,1.571484417,1.169068214,2438.925114,28.4573884056501,152.7419037,"11:00",158.380799076648,"11:17",5.703426748,-1.242152997,5.992947811,-21.47232313,17.3733909,-6.885347794,3.604256263,0.650435998,77.90121639,-5.686819894,0.530930385,0.445770569,,,,,,,,,,,,4.468868778,8.672780641,1.147612117,50,5.823619874,-2.290504644,-124.6294,2.724044376,7.012239563,25.59684434,-18.56532251,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","731e93e8-f547-4a7d-a6a2-8f218ddb9e1b",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:08:31",1715476111,1715476111,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"731e93e8-f547-4a7d-a6a2-8f218ddb9e1b",85.88416778,5.704851903,-1.246675552,1.553231429,1.223417434,78.04747079,3.603948771,0.653659452,-5.690542978,0.580512802,0.445613338,-7.372708319,16.41642794,42.19180367,60.13030093,1807.001265,1638.017747,74.09006759,-0.658625457,0.671614613,0.339332165,,,,,,,,,,,,,,,,,0.860378997,1,,,"high","high",35.88272917,-22.94514818,54.87405414,"All",,,"","",,,,,,,,0,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0262A.mp4",28.08,72,50.4,0,,,98.9349155428577
144,"2024-05-11","9:08:49 PM",2,7,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","J.C. Santini","evanbe00wwt","Right","Washington Wild Things","",4,"Bottom",1,2,2,"Curveball","Curveball","BreakingBalls","StrikeCalled","Strikeout","","StrikeoutLooking",1,0,"J. Santini struck out looking. (2 out)",76.55377276,,,,2.014548969,0.698779544,,,,"",,"",5.660586911,-1.478357177,5.929617626,,,,1.514060319,0.563212799,70.71762174,-10.63616817,1.600066896,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","b288bac7-76cc-4149-8a1e-5dcefe876a68",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:08:49",1715476129,1715476129,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"b288bac7-76cc-4149-8a1e-5dcefe876a68",76.69464914,5.654406077,-1.478357177,2.088132805,0.698779544,70.81114219,1.519624874,0.563212799,-10.5522825,1.600066896,0.499833846,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.93738432,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0263A.mp4",28.08,72,50.4,-0.16067493,,,
145,"2024-05-11","9:09:19 PM",3,1,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Carson Clowers","jc--sa00wwt","Right","Washington Wild Things","",4,"Bottom",2,0,0,"Sinker","Fastball","Fastballs","BallCalled","","","",,,,84.19660835,60.104110309716,119.895889690284,29.895889690284,2.250702028,0.258313021,2468.058974,29.3130450545043,138.6038271,"10:30",141.849276761827,"10:44",5.324921153,-1.956622646,5.681856738,-25.2558348,15.03270394,-11.80865083,3.8967907,-1.323946601,76.76700027,-5.2625811,-1.070122877,0.456838062,,,,,,,,,,,,6.318766266,7.300361144,1.941643298,50,5.510751369,-0.153587845,-122.3397066,3.957121121,9.542680396,24.93155029,-21.14895224,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","5ccd6b60-2f38-4d86-8c1f-e84eba4a293f",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:09:19",1715476159,1715476159,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"5ccd6b60-2f38-4d86-8c1f-e84eba4a293f",84.37022523,5.32567064,-1.963023271,2.240561121,0.334901996,76.9081927,3.896991502,-1.319215873,-5.258666045,-0.998000807,0.456677085,-12.51989862,13.81595582,40.86827933,71.57130676,1866.385274,1614.905913,75.62158334,-0.56727927,0.654322255,0.500056613,,,,,,,,,,,,,,,,,0.990348734,1,,,"high","high",25.58582391,-31.46815854,55.18514521,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0264A.mp4",28.08,72,50.4,0.0143314,,,100.512272003525
146,"2024-05-11","9:09:29 PM",3,2,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Carson Clowers","jc--sa00wwt","Right","Washington Wild Things","",4,"Bottom",2,1,0,"Fastball","Fastball","Fastballs","Foul","","","",,,,83.99956766,49.9560208758834,130.043979124117,40.0439791241166,1.64269389,1.052862345,2394.096375,28.5012940148745,144.4849857,"10:45",151.024294045048,"11:02",5.552595982,-1.609450622,5.898958547,-24.38917035,15.91836759,-8.814873887,3.398552032,0.064196729,76.62526067,-5.94543333,0.256241935,0.45564456,,,,,,,,,,,,5.431486927,7.836170441,1.524494011,50,5.678960847,-1.931258389,-122.1323012,2.706633338,8.184780036,24.57671503,-20.36561992,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","362cbe19-1d6e-4ae2-ac18-238186096977",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:09:29",1715476169,1715476169,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,3.17,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"362cbe19-1d6e-4ae2-ac18-238186096977",84.17489538,5.553388693,-1.61504548,1.632006141,1.119530327,76.76727977,3.398726687,0.068212169,-5.941812604,0.31778399,0.455484798,-9.415157117,14.84469315,43.33809014,56.01090849,1741.266182,1643.073198,72.73166614,-0.592009083,0.686302028,0.422510085,,,,,,,,,,,,,,,,,0.894918604,1,,,"high","high",39.59018236,-29.07618574,54.9680434,"All",,,"","",,,,,,,,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0265A.mp4",28.08,72,50.4,-0.01110813,,,109.05566261221
147,"2024-05-11","9:09:49 PM",3,3,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Carson Clowers","jc--sa00wwt","Right","Washington Wild Things","",4,"Bottom",2,1,1,"Fastball","Fastball","Fastballs","Foul","","","",,,,84.77018467,45.1595198034603,134.84048019654,44.8404801965397,0.575838246,0.913444249,2325.305146,27.4306957694162,145.1217526,"10:45",151.321943850098,"11:03",5.657034607,-1.465170473,6.028043512,-22.33405465,16.55683332,-9.056361368,2.785344082,-0.009820074,77.92361188,-6.428472725,0.055101582,0.450051551,,,,,,,,,,,,5.477791507,8.552108003,1.39414754,50,5.691339838,-1.652761125,-123.3341337,0.506101098,8.423509728,24.90799469,-19.02298955,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","ab4d2352-8c00-42b3-a9d4-79860fae5323",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:09:49",1715476189,1715476189,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"ab4d2352-8c00-42b3-a9d4-79860fae5323",84.93942811,5.658016572,-1.470156333,0.562595187,0.975189857,78.06498163,2.785223705,-0.005991135,-6.429397258,0.113434589,0.449900067,-9.621704543,15.58719285,38.85766019,49.87801098,1810.731342,1458.868064,77.87069775,-0.638827091,0.627387793,0.445291483,,,,,,,,,,,,,,,,,0.99398201,1,,,"high","high",45.10979011,32.46974658,54.83895844,"All",,,"","",,,,,,,,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0266A.mp4",28.08,72,50.4,-0.14819686,,,91.6891376541459
148,"2024-05-11","9:10:22 PM",3,4,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Carson Clowers","jc--sa00wwt","Right","Washington Wild Things","",4,"Bottom",2,1,2,"Curveball","Curveball","BreakingBalls","StrikeSwinging","Strikeout","","StrikeoutSwinging",1,0,"C. Clowers struck out swinging. (3 out)",77.15243776,,,,2.344103362,-0.236125974,,,,"",,"",5.707995403,-1.386077759,5.902142501,,,,2.13221946,-0.068913497,70.96653922,-9.874743166,1.015258279,,,,,,,,,,,,,,,,,,,,,,,,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","54807ae1-9def-413e-a936-05719a9367ed",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"01:10:22",1715476222,1715476222,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,1.82,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"54807ae1-9def-413e-a936-05719a9367ed",77.29623085,5.701851424,-1.386077759,2.416813464,-0.236125974,71.0628019,2.137726113,-0.068913497,-9.791629792,1.015258279,0.497050562,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"high","high",,,54.96485945,"Whiff",,,"","",,,,,,,,1,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0267A.mp4",28.08,72,50.4,-0.15858833,,,
